Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
somatics.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ivory304519.studio.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
sueturnermusic.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
xnlqpfj.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
thisinvisibleplace.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rb.gy,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
paypaypaynejpeyv7282.replit.app,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
sikshaedu.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kdfmba.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kuronekoyamatobost.top,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
elitemodellook.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
tags.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cursosonline.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
iqjn.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
jsvcfl.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
smdc-vass.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
5687.gangonchiengionna.cyou,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
ubvvvecyjr.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
eposcard-memberservice.co.jp.nx-sz.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
giehd.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
liliankeji.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
sluk.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
jcb-jp.co,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
oak.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
2sk65n5.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rziqlyxzfdhayo.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
rmagihaopinen.szqb56.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cl.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
npscxg.bond,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
skylutravel.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cagpnt.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
thefutureof.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pleasantphotograph.tirutashiart.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
fzrbhwyp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ptdnjeikbtzreo.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
hptwbtplqnuqgu.top,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
centralmarket.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
securejcbtransactions.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
indiachartered.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
wmclhjh.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
51jiazhu.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
support-japan-activemail.top,0,0,1,8,0,0,0,1,0,0,0,1,1,1,1,1
cbzec.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
moshpit.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lukasz.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ns2.3313777com.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
prcdajdeeeeosajksjkakd118283.cullvuksnv.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
dffphhjjrlntcdxpnprx.xmcm10.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
tmallruzhu.com.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
www2viewsnet.qewqkjg.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
bayiwu47.bgdpiyocd.workers.dev,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1
fgdfdh.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
noiuiewnvcxznooiue.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
trasuahoadaubiecngona.icu,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
changshaqqrqw.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
ewu4uv.96123fw.cc,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
designawards.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
qxhene.101495566.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pomoc.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
poledance.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
vithaigal.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
youvegood-riacollz.sexidude.com,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
sazussuvexhyrfubamq.jkgjhksdhgklszg.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
_bimi.sungwoneng.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
visionagency.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
murphypets.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
fzxuhui.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
telegarmce.org,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
apwknf.bond,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
vpass-smbc-crad.com,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
sylwie.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
travestibilgisistemi.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
whatagrlwants.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
sandoval.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
emv1.bpatpcxwuo.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
buydegree8.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
bigl0be.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
cryptoguru.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
samizdat.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
qhlpjdkvgfhija.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
80000000.com.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
rushcatd.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dontefain.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
ogna.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
pidlabelling.users.boyuguanwang.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
opnigloo.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
suynkugc.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
reviewhub.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
caphesuathietngona.icu,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
syzxyun.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
strobl.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
jpoint-okidokis-a8k5x.sbs,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
www2meisai.k1n7x5.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
saison-1.help,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
freezedried.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
prcdajdeeeeosajksjkakd118283.galdancewear.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
datadrivendialog.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
santry-itf.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
ekii-onina.huaxiangriji.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
lafegore.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
rbdk.15666.net:147,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
retrosnes.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
discovertravelserv.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
rtievdqherpccdnplhldw.fielding.cn,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
comfortcare.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
service.ss.noreenlane.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
accoun.zerohg.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
011xs.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
emv1.cullvuksnv.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
xiaohai-ab.mylftv.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
my.ts3canbic.account-login.kmlange.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
sad.boyuguanwang.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
yesijabccb.sbs,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
reurl.cc,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
rgpts.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
elelyontrust.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
mskedutech.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
matrixpilot.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ucrxiv.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ekii-loonin.shzhwly.cn,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
jfmcr.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
xgsv.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
plashjp-ijfnoaral.jkub.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1
viewsnet.mvjdyre.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
thearts.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
estafetawwq.top,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
randomjive.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
www1.uccard.ycvip0939.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lucky-user-suprise-s921-jp.xzdoofpfagjrt.workers.dev,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
pharmastore.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
weichuangwang.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
zeyn54a.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
web-services.myts3card.jcssly.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
mrustceyjcrvcjsdxjh.fielding.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
accoun.gdlhcl.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
reurl.cc,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
link.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
link-ekii.login.3slq80v6uw.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
aihengshui.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
itbfpsiqhmzjbubxcmpieox.sdtw394.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bizclouds.com.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
fbmxxkr.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
trewbuabjsgf.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
amonm.com.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
3jhs1d5w5xo5qh.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
reurl.cc,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
xmugcf.20238177.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
arformiospket.serveusers.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
cassius.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mvyijjnsmo.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
tradecrypto.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lmcmovrdmq.20239526.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
randomjive.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lzhahs.cn,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
youpend.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
prospection.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
068ys.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
axpsjx.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
esno.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
shifuda.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
desireddasjlkjewq-ewqeoptions.yourtrap.com,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
ekii-makein.gyjrzs.cn,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
ipadcasesi.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gehristile.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
0012.svwprogammer.club,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1
watersolutions.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
rentalhomemarket.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
service.ss.ikhbm.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
hickman.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
info-ekii-index.t8hlxxe03j.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
grafit.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
fikjyfxvqt.101495566.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
zpfwp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
liwuhu.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
chengxuansc2.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
re.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
hakanhamdicelik.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cargenesis.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
my.ts3canbic.account-login.beiyunquan.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
electo.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hyad1.org.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
rantxuanhaorfws.tabaklo.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mmdalfthsgwyanhnffxgjtcox.xmcm10.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
nehbazfubarnk.kejiadmin.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
ruianzxvcpvin.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
jcbhelp.com,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
umns.edwinwise.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
specialoffers.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ibyflpoasf.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
zxrnmu.com,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
sfhe4.sgpts.net,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
index-ekii.login.luv69bnsrp.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
emv1.drfzx939.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
uedar.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mortgagefw.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tkjxw.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
web-services.myts3card.mmenergy.com.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
ekii-makcn.yangguang7.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
zozog0ytown.vip,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1
web-services.myts3card.jiaojin.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
perspectives.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rockwallaby.cn,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ekii-a-lonin.jp2x890zwo.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
toolbar.boyuguanwang.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
jreasent.yyhazyg.top,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
w2gtpz478jbp5i.cfi-interiors.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
accoun.rqzlvr.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
invwdk.101495566.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
eatbloomington.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
viewscard.qewqkjg.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
kangws.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
jcboffers.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
qgmhxla.20239355.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
qrahcrcgirnimgoyuipmdcw.znxtsc.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
saiomos1.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
oypeplowgm.20235088.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
abpdhyeebroilppjvu.dxpzsto.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
qlrkue.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0755yz.com.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
fquhkwhbxfmacl.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
explained.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
climatecoating.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
chengxuansc2.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cq-dc.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
stressfree.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
xufafacakkoudaakewe.gzhongyunbanjia.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
login.pbservice-dv.top,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
w5632.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
agqr.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ytbgoogleseo.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
glqcyy.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1
investify.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ns2.mvyijjnsmo.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
mylutu.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
expertsuccess.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bjphrxfkqnhdgmbxgkh.xmcm10.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
kctdjgfvezddkl.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
hpakan.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
cueyemzhnfcrqd.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
deepend.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kuronekoyamatos.help,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
diaqing.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
whatagrlwants.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
tkjzw.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
01try.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ingienci-pestred.faqserv.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
dpgmchnwmrvwbuegembizwgb.dxpzsto.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
viewscord.zmzgzy.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
jinshanschools.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
tahbm.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ndeconfromupdaenxindato.wmcjxt.com,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
web-services.myts3card.usercenter.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
118.107.57.79,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
misplanvhitas.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
marketaccess.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
osoloud.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
novorobot.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
app-aplus-com.ufjpassmufg.com,0,0,1,2,0,0,0,1,1,0,0,1,1,1,1,1
uniaipcy.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
nocontrolz.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
epordes-web1.com,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
fcbcwwepxdtrrimy.xmcm10.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ekii-link.30300.com.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
LeagueviLLa.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cqwanbo.com.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
arkus.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
bmmww.cn,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
afftopads.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
manga.kdvoqkyvdc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
furrysclub.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
bgpts.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
nyljqjafybgewvqwjyyreyp.xmcm10.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
trunagen.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
suachuamitngona.icu,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
jcbpaymentoptions.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
hzsui.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dautaychammuoingona.icu,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
servicea.synergydbs.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
managementviolationsh.top,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
pjfyowunjlrptcxuwfn.fielding.cn,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
brzpsq.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
aws-xserver-ne-jp.com,0,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1
jpoint-mzrcyi-jp.sbs,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
tylonking.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
43.134.179.114,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
zcvzv.edwinwise.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
viewscord.bkrtnr.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
my5353.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
enablement.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
visceral.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
xulvkgcspb.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
_.dc._msdcs.sungwoneng.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
securenx.jp.net,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
qnxapjg.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
admin.thjr.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
jaysonleeforde.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Web-mbService.ameroicanexpciose.kchunndanksk.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
nanpinguqwjwi.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
trasuatruyenthongngona.icu,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mcouysegfjsigerg.icu,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
jksrpkg.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
yvjxasanj.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
cdssqlk.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
autocomplete.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
accoun.internetui.com,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
ekii-makein.tcgxts.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
mrpcdnj-ksnludxs-workers-dev.translate.goog,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
entheo.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lyzc0551.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
